X,Y,ID,FacilityNbr,FacilityStatus,FacilityName,LicenseType,StreetNbr,StreetName,City,State,Zip,County,OBLicenseNbr,OBBusinessName,OBFName,OBLName,OBTitle,OBAddress,OBAddress2,OBCity,OBState,OBZip,OBPhone1,OBPhone2,OBFax,Date_Opened,Date_Closed,Latitude,Longitude,Addr1,Addr2,F28,Bing,Type_,FFStationNetwork,FFStationNbr,StationNetwork,StationNbr,Geographic_Region,ACO,ACO_Name,ACO_PhoneNbr,DSE,DSE_Name,DSE_PhoneNbr,Field_FLSO,FLSO_Name,FLSO_PhoneNbr,SenateDistrict,AssemblyDistrict,CongressionalDistrict,Alirts_Facility_id,RCO,RCO_Name,RCO_PhoneNbr,PT1,PT1FullName,PT2,PT2FullName,RESPONSIBLE_REGION,ProposedBldgs,ObjectId
-12865028.7536045,3866197.85167106,68,10190,A,El Centro Regional Medical Center,General Acute Care,1415,Ross Avenue,El Centro,CA,92243,Imperial,OB10190,El Centro Regional Medical Center,NullValue,NullValue,NullValue,1415 Ross Avenue,NullValue,El Centro,CA,92243,7603397314,NullValue,7603397345,1967/01/21 00:00:00+00,1800/01/01 00:00:00+00,32.7804451,-115.5685196,"1415, Ross Avenue, El Centro, CA, 92243","1415 Ross Avenue, El Centro, CA 92243",,,,CSMIP,1711,CSMIP,"01699; 01699",South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,18,36,25,72,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,72
-12863397.2440154,3889746.71742691,69,10192,A,Pioneers Memorial Healthcare District,General Acute Care,207,W. Legion Rd,Brawley,CA,92227,Imperial,OB10192,PIONEERS MEMORIAL HEALTHCARE DISTRICT,NullValue,NullValue,NullValue,207 West Legion Road,NullValue,Brawley,CA,92227,7603513333,NullValue,7603513433,1950/11/06 00:00:00+00,1800/01/01 00:00:00+00,32.9581223,-115.5538635,"207, W. Legion Rd, Brawley, CA, 92227","207 W. Legion Rd, Brawley, CA 92227",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,18,36,25,73,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,73
-13180887.7899762,4489702.78627163,70,10200,A,Northern Inyo Hospital,General Acute Care,150,Pioneer Ln,Bishop,CA,93514,Inyo,OB10200,NORTHERN INYO HOSPITAL,NullValue,NullValue,NullValue,150 Pioneer Lane,NullValue,Bishop,CA,93514,7608735811,NullValue,7608725800,1948/05/14 00:00:00+00,1800/01/01 00:00:00+00,37.3621216,-118.4059296,"150, Pioneer Ln, Bishop, CA, 93514","150 Pioneer Ln, Bishop, CA 93514",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,4,8,3,74,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,74
-13142140.3027461,4384753.42886209,71,10202,A,Southern Inyo Hospital,General Acute Care,501,East Locust Street,Lone Pine,CA,93545,Inyo,OB10202,SOUTHERN INYO HOSPITAL,NullValue,NullValue,NullValue,P.O. Box 1009,NullValue,Lone Pine,CA,93545,6198765501,NullValue,NullValue,1952/03/31 00:00:00+00,1800/01/01 00:00:00+00,36.609056,-118.057855,"501, East Locust Street, Lone Pine, CA, 93545","501 East Locust Street, Lone Pine, CA 93545",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,4,8,3,75,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,75
-13247774.4288459,4217283.70095918,73,10207,A,Bakersfield Memorial Hospital,General Acute Care,420,34th St,Bakersfield,CA,93301,Kern,OB10207,BAKERSFIELD MEMORIAL HOSPITAL,NullValue,NullValue,NullValue,420 34th St,NullValue,Bakersfield,CA,93301,6613271792,NullValue,6613260706,1956/09/27 00:00:00+00,1800/01/01 00:00:00+00,35.3920212,-119.0067825,"420, 34th St, Bakersfield, CA, 93301","420 34th St, Bakersfield, CA 93301",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,16,35,22,77,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,77
-13243676.5580147,4216083.58481422,74,10208,A,Kern Medical Center,General Acute Care,1700,Mt. Vernon Avenue,Bakersfield,CA,93306,Kern,OB10208,KERN MEDICAL CENTER,NullValue,NullValue,NullValue,1700 Mt. Vernon Ave,NullValue,Bakersfield,CA,93306,6613262112,NullValue,NullValue,1953/07/01 00:00:00+00,1800/01/01 00:00:00+00,35.3832321,-118.9699707,"1700, Mt. Vernon Avenue, Bakersfield, CA, 93306","1700 Mt. Vernon Avenue, Bakersfield, CA 93306",,,,CSMIP,34235,CSMIP,34234,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,16,35,22,78,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,78
-13180934.7000096,4250554.4476686,75,10210,A,Kern Valley Healthcare District,General Acute Care,6412,Laurel Avenue,Lake Isabella,CA,93240,Kern,OB10210,KERN VALLEY HEALTHCARE DISTRICT,NullValue,NullValue,NullValue,6412 Laurel Avenue,NullValue,Lake Isabella,CA,93240,7603792681,NullValue,7603790066,1968/06/17 00:00:00+00,1800/01/01 00:00:00+00,35.6352992,-118.406351,"6412, Laurel Avenue, Lake Isabella, CA, 93240","6412 Laurel Avenue, Lake Isabella, CA 93240",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,12,32,20,79,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,79
-13253767.0909937,4207010.93531428,76,10211,A,Bakersfield Behavioral Healthcare Hospital. LLC,Acute Psychiatric Hospital,5201,White Lane,Bakersfield,CA,93309,Kern,OB10211,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL. LLC,NullValue,NullValue,NullValue,5201 White Lane,NullValue,Bakersfield,CA,93309,6613981800,NullValue,6612416252,1966/07/01 00:00:00+00,1800/01/01 00:00:00+00,35.3167572,-119.0606155,"5201, White Lane, Bakersfield, CA, 93309","5201 White Lane, Bakersfield, CA 93309",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,16,35,22,87,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,80
-13250093.0468598,4214658.06464293,77,10214,A,Mercy Hospital,General Acute Care,2215,Truxtun Avenue,Bakersfield,CA,93301,Kern,OB10214,MERCY HOSPITAL,NullValue,NullValue,NullValue,2215 Truxton Avenue,NullValue,Bakersfield,CA,93301,6616636608,NullValue,6616636570,1947/01/01 00:00:00+00,1800/01/01 00:00:00+00,35.372791,-119.027611,"2215, Truxtun Avenue, Bakersfield, CA, 93301","2215 Truxtun Avenue, Bakersfield, CA 93301",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,12,32,20,80,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,81
-13251441.7158867,4219973.48975582,79,10219,A,Good Samaritan Hospital,General Acute Care,901,Olive Dr,Bakersfield,CA,93308,Kern,OB10219,GOOD SAMARITAN HOSPITAL,NullValue,NullValue,NullValue,901 Olive Drive,NullValue,Bakersfield,CA,93309,6613994461,NullValue,6612157601,1960/05/10 00:00:00+00,1800/01/01 00:00:00+00,35.4117165,-119.0397263,"901, Olive Dr, Bakersfield, CA, 93308","901 Olive Dr, Bakersfield, CA 93308",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,12,32,20,81,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,83
-13099094.224511,4251314.76871164,80,10220,A,Ridgecrest Regional Hospital,General Acute Care,1081,North China Lake Blvd.,Ridgecrest,CA,93555,Kern,OB10220,RIDGECREST REGIONAL HOSPITAL,NullValue,NullValue,NullValue,1081 North China Lake Blvd.,NullValue,Ridgecrest,CA,93555,7604463551,NullValue,7604462254,1946/09/30 00:00:00+00,1800/01/01 00:00:00+00,35.6408501,-117.6711655,"1081, North China Lake Blvd., Ridgecrest, CA, 93555","1081 North China Lake Blvd., Ridgecrest, CA 93555",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,12,32,20,82,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,84
-13650022.9894436,4712535.72671235,88,10247,A,Adventist Health Clearlake,General Acute Care,15630,18th Ave,Clearlake,CA,95422,Lake,OB10247,ADVENTIST HEALTH CLEARLAKE,NullValue,NullValue,NullValue,P.O.Box 6710,NullValue,Clearlake,CA,95422,7079946486,NullValue,NullValue,1968/04/18 00:00:00+00,1800/01/01 00:00:00+00,38.9361919,-122.6202428,"15630, 18th Ave, Clearlake, CA, 95422","15630 18th Ave, Clearlake, CA 95422",,,,,,,,North Region,KPOTTER,Keith Potter,5109672043,ABASHARK,Ali Basharkhah,6192486389,GPAUL,Gregory Paul,9165910354,2,4,4,93,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,92
-13363276.7272418,4431246.09475323,91,10257,A,Madera Community Hospital,General Acute Care,1250,E Almond Ave,Madera,CA,93637,Madera,OB10257,MADERA COMMUNITY HOSPITAL,NullValue,NullValue,NullValue,1250 East Almond Avenue,NullValue,Madera,CA,93637,5596735101,NullValue,5596755574,1971/09/30 00:00:00+00,1800/01/01 00:00:00+00,36.9435844,-120.0443573,"1250, E Almond Ave, Madera, CA, 93637","1250 E Almond Ave, Madera, CA 93637",,,,,,,,Central Region,GCHRISTIANSEN,George Christiansen,9094969509,DMAYER,Douglas Mayer,9165297701,ABILLIET,Adam Billiet,9162046950,14,27,13,242,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,95
-13642609.055697,4573581.05001487,92,10261,A,Kentfield Hospital,General Acute Care,1125,Sir Francis Drake Blvd.,Kentfield,CA,94904,Marin,OB10261,KENTFIELD REHABILITATION & SPECIALTY HOSPITAL,NullValue,NullValue,NullValue,1125 Sir Francis Drake Blvd,NullValue,Kentfield,CA,94914,4154569680,NullValue,4154853622,1963/09/24 00:00:00+00,1800/01/01 00:00:00+00,37.9586143,-122.5536423,"1125, Sir Francis Drake Blvd., Kentfield, CA, 94904","1125 Sir Francis Drake Blvd., Kentfield, CA 94904",,,,,,,,Coastal Region,PCARROLL,Patrick Carroll,9169952073,BSTARKMAN,Bruce Starkman,9165918865,KKORFF,Kimberly Korff,9169957404,2,12,2,245,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,96
-13642800.992763,4579985.73762181,93,10268,A,Kaiser Foundation Hospital - San Rafael,General Acute Care,99,Montecillo Rd,San Rafael,CA,94903,Marin,OB10268,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,NullValue,NullValue,NullValue,99 Montecillo Road,NullValue,San Rafael,CA,94903,7075665772,NullValue,4154444731,1966/12/09 00:00:00+00,1800/01/01 00:00:00+00,38.0039635,-122.5553665,"99, Montecillo Rd, San Rafael, CA, 94903","99 Montecillo Rd, San Rafael, CA 94903",,,,,,,,Coastal Region,PCARROLL,Patrick Carroll,9169952073,BSTARKMAN,Bruce Starkman,9165918865,KKORFF,Kimberly Korff,9169957404,2,12,2,244,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,97
-13640584.3211387,4572018.20143292,94,10273,A,Marinhealth Medical Center,General Acute Care,250,Bon Air Rd,Greenbrae,CA,94904,Marin,OB10273,MARINHEALTH MEDICAL CENTER,NullValue,NullValue,NullValue,250 Bon Air Road,NullValue,Greenbrae,CA,94904,4159257411,NullValue,4159257929,1952/05/16 00:00:00+00,1800/01/01 00:00:00+00,37.9475441,-122.5354538,"250, Bon Air Rd, Greenbrae, CA, 94904","250 Bon Air Rd, Greenbrae, CA 94904",,,,CSMIP,58905,CSMIP,58755,Coastal Region,PCARROLL,Patrick Carroll,9169952073,BSTARKMAN,Bruce Starkman,9165918865,KKORFF,Kimberly Korff,9169957404,2,12,2,246,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,98
-13355853.8434082,4509087.05624345,97,10287,A,John C. Fremont Healthcare District,General Acute Care,5189,Hospital Rd,Mariposa,CA,95338,Mariposa,OB10287,JOHN C. FREMONT HEALTHCARE DISTRICT,NullValue,NullValue,NullValue,PO Box 216,NullValue,Mariposa,CA,95338,2099663631,NullValue,NullValue,1951/10/01 00:00:00+00,1800/01/01 00:00:00+00,37.5003967,-119.9776764,"5189, Hospital Rd, Mariposa, CA, 95338","5189 Hospital Rd, Mariposa, CA 95338",,,,,,,,Central Region,GCHRISTIANSEN,George Christiansen,9094969509,DMAYER,Douglas Mayer,9165297701,ABILLIET,Adam Billiet,9162046950,4,8,5,249,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,101
-13122885.6709862,3989963.36648724,606,13059,A,South Coast Global Medical Center,General Acute Care,2701,S Bristol St,Santa Ana,CA,92704,Orange,OB13059,SOUTH COAST GLOBAL MEDICAL CENTER,NullValue,NullValue,NullValue,2701 S Bristol St,NullValue,Santa Ana,CA,92704,7147545454,NullValue,7547545556,1973/06/07 00:00:00+00,1800/01/01 00:00:00+00,33.7102623,-117.8848877,"2701, S Bristol St, Santa Ana, CA, 92704","2701 S Bristol St, Santa Ana, CA 92704",,,,,,,,South Los Angeles Region,JFARAG,Joseph Farag,9165484443,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,34,68,46,289,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,106
-13125646.7505803,4004612.42573336,607,13061,A,Anaheim Global Medical Center,General Acute Care,1025,S Anaheim Blvd,Anaheim,CA,92805,Orange,OB13061,ANAHEIM GLOBAL MEDICAL CENTER,NullValue,NullValue,NullValue,1025 S Anaheim Blvd,NullValue,Anaheim,CA,92805,7145336220,NullValue,7145632859,1972/12/29 00:00:00+00,1800/01/01 00:00:00+00,33.8196602,-117.9096909,"1025, S Anaheim Blvd, Anaheim, CA, 92805","1025 S Anaheim Blvd, Anaheim, CA 92805",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,34,68,46,283,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,107
-13123890.3961823,4020013.65090148,609,13068,A,Kindred Hospital Brea,General Acute Care,875,N Brea Blvd,Brea,CA,92821,Orange,OB13068,KINDRED HOSPITAL BREA,NullValue,NullValue,NullValue,875 N Brea Blvd,NullValue,Brea,CA,92821,7145296842,NullValue,7142561041,1995/03/03 00:00:00+00,1800/01/01 00:00:00+00,33.9345245,-117.8939133,"875, N Brea Blvd, Brea, CA, 92821","875 N Brea Blvd, Brea, CA 92821",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,30,59,45,277,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,109
-13100739.3150779,4032242.10762978,610,13072,A,Chino Valley Medical Center,General Acute Care,5451,Walnut Ave.,Chino,CA,91710,San Bernardino,OB13072,Chino Valley Medical Center,NullValue,NullValue,NullValue,5451 Walnut Avenue,NullValue,Chino,CA,91710,9094648680,NullValue,,1972/10/01 00:00:00+00,1800/01/01 00:00:00+00,34.0256157,-117.6859436,"5451, Walnut Ave., Chino, CA, 91710","5451 Walnut Ave., Chino, CA 91710",,,,,,,,South Region,MLOLLIS,Michael Lollis,9167201230,EHILKEY,Erik Hilkey,9165297736,DMARTIN,Dean Martin,2138421213,22,53,35,359,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,110
-13052346.2166096,4035135.28066774,611,13073,A,Loma Linda University Medical Center East Campus Hospital,General Acute Care,25333,Barton Road,Loma Linda,CA,92354,San Bernardino,OB13073,LOMA LINDA UNIVERSITY MEDICAL CENTER EAST CAMPUS,NullValue,NullValue,NullValue,11234 Anderson Street,NullValue,Loma Linda,CA,92354,9095584000,NullValue,NullValue,1972/09/19 00:00:00+00,1800/01/01 00:00:00+00,34.047153,-117.251221,"25333, Barton Road, Loma Linda, CA, 92354","25333 Barton Road, Loma Linda, CA 92354",,,,,,,,South Region,EMARQUEZ,Eduardo Marquez,9162842235,EHILKEY,Erik Hilkey,9165297736,DMARTIN,Dean Martin,2138421213,19,50,23,362,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,111
-13118121.1522525,4013605.12774168,614,13077,A,UCI Health-Placentia Linda,General Acute Care,1301,N. Rose Dr.,Placentia,CA,92870,Orange,OB13077,UCI HEALTH-PLACENTIA LINDA,NullValue,NullValue,NullValue,1301 N. Rose Dr.,NullValue,Placentia,CA,92870,7149932000,NullValue,7149618427,1972/09/27 00:00:00+00,1800/01/01 00:00:00+00,33.8867477,-117.8420873,"1301, N. Rose Dr., Placentia, CA, 92870","1301 N. Rose Dr., Placentia, CA 92870",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,37,59,45,293,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,114
-13117259.7397688,4042111.85832221,616,13084,A,San Dimas Community Hospital,General Acute Care,1350,W Covina Blvd,San Dimas,CA,91773,Los Angeles,OB13084,SAN DIMAS COMMUNITY HOSPITAL,NullValue,NullValue,NullValue,1350 West Covina Blvd.,NullValue,San Dimas,CA,91773,7603818911,NullValue,7602433660,1972/10/30 00:00:00+00,1800/01/01 00:00:00+00,34.0990654,-117.8343491,"1350, W Covina Blvd, San Dimas, CA, 91773","1350 W Covina Blvd, San Dimas, CA 91773",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,TCHIU,Thomas Chiu,9096311605,DCARTER,Devin Carter,9162842967,22,41,31,187,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,116
-13194921.6266735,4051738.78938566,617,13085,A,Providence Cedars-Sinai Tarzana Medical Center,General Acute Care,18321,Clark St.,Tarzana,CA,91356,Los Angeles,OB13085,PROVIDENCE CEDARS-SINAI TARZANA MEDICAL CENTER,NullValue,NullValue,NullValue,18321 Clark Street,NullValue,Tarzana,CA,91356,8187085536,NullValue,NullValue,1973/10/02 00:00:00+00,1800/01/01 00:00:00+00,34.1706467,-118.5319977,"18321, Clark St., Tarzana, CA, 91356","18321 Clark St., Tarzana, CA 91356",,,,,,,,North Los Angeles Region,TEVANS,Tyler Evans,5592702895,JLEE,Jason Lee,8189171228,WMOSS,William Moss,2138421655,27,46,32,163,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,117
-13629870.3990112,4531412.56421321,618,13086,A,Kaiser Foundation Hospital - South San Francisco,General Acute Care,1200,El Camino Real,South San Francisco,CA,94080,San Mateo,OB13086,Kaiser Foundation Hospital - South San Francisco,NullValue,NullValue,NullValue,1200 El Camino Real,NullValue,South San Francisco,CA,94080,5109872122,NullValue,5108735059,1974/07/01 00:00:00+00,1800/01/01 00:00:00+00,37.659336,-122.439209,"1200, El Camino Real, South San Francisco, CA, 94080","1200 El Camino Real, South San Francisco, CA 94080",,,,,,,,Coastal Region,PCARROLL,Patrick Carroll,9169952073,IKHARITO,Igor Kharitonoff,6502233971,JTRUMBAUER,Joshua Trumbauer,9164408332,11,19,15,452,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,118
-13813796.5693891,4997050.276499,619,13087,A,Mad River Community Hospital,General Acute Care,3800,Janes Road,Arcata,CA,95521,Humboldt,OB13087,Mad River Community Hospital,NullValue,NullValue,NullValue,3800 Janes Road,NullValue,Arcata,CA,95521,7078223621,NullValue,,1972/10/26 00:00:00+00,1800/01/01 00:00:00+00,40.8962479,-124.0914459,"3800, Janes Road, Arcata, CA, 95521","3800 Janes Road, Arcata, CA 95521",,,,,,,,North Region,THO,Tony Ho,9162013281,BSTARKMAN,Bruce Starkman,9165918865,KKORFF,Kimberly Korff,9169957404,2,2,2,67,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,119
-13121366.2712564,4046659.22229571,620,13093,A,Emanate Health Foothill Presbyterian Hospital,General Acute Care,250,S Grand Ave,Glendora,CA,91741,Los Angeles,OB13093,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,NullValue,NullValue,NullValue,250 S. Grand Avenue,NullValue,Glendora,CA,91741,6263317331,NullValue,6268595894,1973/03/26 00:00:00+00,1800/01/01 00:00:00+00,34.132885,-117.8712387,"250, S Grand Ave, Glendora, CA, 91741","250 S Grand Ave, Glendora, CA 91741",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,TCHIU,Thomas Chiu,9096311605,DCARTER,Devin Carter,9162842967,25,48,31,131,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,120
-13454197.7785073,4545165.40915931,621,13110,A,Oak Valley Hospital District,General Acute Care,350,S Oak Ave,Oakdale,CA,95361,Stanislaus,OB13110,OAK VALLEY HOSPITAL DISTRICT,NullValue,NullValue,NullValue,350 S Oak Ave,NullValue,Oakdale,CA,95361,2098484102,NullValue,2098484110,1973/03/14 00:00:00+00,1800/01/01 00:00:00+00,37.757076,-120.861115,"350, S Oak Ave, Oakdale, CA, 95361","350 S Oak Ave, Oakdale, CA 95361",,,,,,,,Central Region,BTREIS ,Bart Treis,9162988743,DMAYER,Douglas Mayer,9165297701,ABILLIET,Adam Billiet,9162046950,4,9,5,519,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,121
-13034982.2350813,3867638.43732445,622,13111,A,Kaiser Foundation Hospital - Zion,General Acute Care,4647,Zion Ave,San Diego,CA,92120,San Diego,OB13111,KAISER FOUNDATION HOSPITAL - ZION,NullValue,NullValue,NullValue,4647 Zion Avenue,NullValue,San Diego,CA,92120,5109872122,NullValue,5108735059,1975/11/18 00:00:00+00,1800/01/01 00:00:00+00,32.7913246,-117.0952377,"4647, Zion Ave, San Diego, CA, 92120","4647 Zion Ave, San Diego, CA 92120",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,39,78,51,394,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,122
-13174008.2677091,4003164.70937519,623,13141,A,Del Amo Behavioral Health System,Acute Psychiatric Hospital,23700,Camino Del Sol,Torrance,CA,90505,Los Angeles,OB13141,DEL AMO BEHAVIORAL HEALTH SYSTEM,NullValue,NullValue,NullValue,23700 Camino Del Sol,NullValue,Torrance,CA,90505,3105301151,NullValue,3105340473,1972/10/25 00:00:00+00,1800/01/01 00:00:00+00,33.808855,-118.3441298,"23700, Camino Del Sol, Torrance, CA, 90505","23700 Camino Del Sol, Torrance, CA 90505",,,,,,,,South Los Angeles Region,DGRAVES,Darren Graves,2138048739,TCHIU,Thomas Chiu,9096311605,DCARTER,Devin Carter,9162842967,24,66,36,125,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,123
-13608546.7943274,4597575.27319758,624,13142,A,Kaiser Foundation Hospital & Rehab Center - Vallejo,General Acute Care,975,Sereno Dr,Vallejo,CA,94589,Solano,OB13142,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,NullValue,NullValue,NullValue,"1950 Franklin St, 12th Floor",NullValue,Oakland,CA,94612,5109872122,NullValue,5108735059,1973/03/21 00:00:00+00,1800/01/01 00:00:00+00,38.1283642,-122.2476558,"975, Sereno Dr, Vallejo, CA, 94589","975 Sereno Dr, Vallejo, CA 94589",,,,,,,,North Region,KPOTTER,Keith Potter,5109672043,BSTARKMAN,Bruce Starkman,9165918865,MMEISEL-KLEBSCH,Michel Meisel-Klebsch,9164408358,3,11,8,498,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,124
-13249227.5823467,4061556.44966957,625,13181,A,St. John's Hospital Camarillo,General Acute Care,2309,Antonio Ave,Camarillo,CA,93010,Ventura,OB13181,ST. JOHN'S HOSPITAL CAMARILLO,NullValue,NullValue,NullValue,1600 North Rose Avenue,NullValue,Oxnard,CA,93030,8059882636,NullValue,8059814430,1974/07/29 00:00:00+00,1800/01/01 00:00:00+00,34.2435837,-119.0198364,"2309, Antonio Ave, Camarillo, CA, 93010","2309 Antonio Ave, Camarillo, CA 93010",,,,,,,,North Los Angeles Region,RHAGGART,Bob Haggarty,2138421077,JLEE,Jason Lee,8189171228,JHICKOK,Jaime Hickok,9165297679,21,38,26,548,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,125
